"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 02 18:29:43 GMT 2023","Sat Dec 02 18:29:53 GMT 2023","9579","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sat Dec 02 18:30:37 GMT 2023","Sat Dec 02 18:30:46 GMT 2023","9303","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Sat Dec 02 18:29:27 GMT 2023","Sat Dec 02 18:29:27 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountAuth","TC_11-02-07_07 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"broken","Sat Dec 02 18:30:57 GMT 2023","Sat Dec 02 18:31:07 GMT 2023","9396","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Sat Dec 02 18:30:04 GMT 2023","Sat Dec 02 18:30:04 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnReg","TC_11-02-07_09 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"broken","Sat Dec 02 18:29:53 GMT 2023","Sat Dec 02 18:30:02 GMT 2023","9334","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sat Dec 02 18:32:14 GMT 2023","Sat Dec 02 18:32:23 GMT 2023","9180","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Dec 02 18:30:26 GMT 2023","Sat Dec 02 18:30:26 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeAuth","TC_11-02-07_10 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [FPractice for free]"
"skipped","Sat Dec 02 18:30:04 GMT 2023","Sat Dec 02 18:30:04 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnAuth","TC_11-02-07_09 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"broken","Sat Dec 02 18:30:47 GMT 2023","Sat Dec 02 18:30:57 GMT 2023","10218","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Sat Dec 02 18:30:04 GMT 2023","Sat Dec 02 18:30:04 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialAuth","TC_11-02-07_09 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"skipped","Sat Dec 02 18:30:03 GMT 2023","Sat Dec 02 18:30:03 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountUnReg","TC_11-02-07_08 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [CFree demo account]"
"skipped","Sat Dec 02 18:30:26 GMT 2023","Sat Dec 02 18:30:26 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnReg","TC_11-02-07_10 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Practice for free]"
"broken","Sat Dec 02 18:31:44 GMT 2023","Sat Dec 02 18:31:53 GMT 2023","9168","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sat Dec 02 18:32:04 GMT 2023","Sat Dec 02 18:32:14 GMT 2023","9153","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Dec 02 18:30:26 GMT 2023","Sat Dec 02 18:30:26 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnAuth","TC_11-02-07_10 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
