"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 02 19:17:56 GMT 2023","Sat Dec 02 19:18:06 GMT 2023","10467","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sat Dec 02 19:18:17 GMT 2023","Sat Dec 02 19:18:28 GMT 2023","10430","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Dec 02 19:16:29 GMT 2023","Sat Dec 02 19:16:29 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountUnAuth","TC_11-02-07_08 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free demo account]"
"skipped","Sat Dec 02 19:16:30 GMT 2023","Sat Dec 02 19:16:30 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnAuth","TC_11-02-07_09 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"broken","Sat Dec 02 19:17:15 GMT 2023","Sat Dec 02 19:17:25 GMT 2023","10252","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Sat Dec 02 19:16:52 GMT 2023","Sat Dec 02 19:16:52 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnAuth","TC_11-02-07_10 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"broken","Sat Dec 02 19:16:41 GMT 2023","Sat Dec 02 19:16:51 GMT 2023","9932","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Sat Dec 02 19:15:50 GMT 2023","Sat Dec 02 19:15:50 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountUnAuth","TC_11-02-07_07 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"skipped","Sat Dec 02 19:16:29 GMT 2023","Sat Dec 02 19:16:29 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountUnReg","TC_11-02-07_08 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [CFree demo account]"
"broken","Sat Dec 02 19:16:31 GMT 2023","Sat Dec 02 19:16:41 GMT 2023","10447","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Sat Dec 02 19:16:53 GMT 2023","Sat Dec 02 19:17:04 GMT 2023","10366","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Sat Dec 02 19:16:30 GMT 2023","Sat Dec 02 19:16:30 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialAuth","TC_11-02-07_09 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"broken","Sat Dec 02 19:18:28 GMT 2023","Sat Dec 02 19:18:37 GMT 2023","9443","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Dec 02 19:16:30 GMT 2023","Sat Dec 02 19:16:30 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnReg","TC_11-02-07_09 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"skipped","Sat Dec 02 19:15:50 GMT 2023","Sat Dec 02 19:15:50 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountAuth","TC_11-02-07_07 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"broken","Sat Dec 02 19:17:25 GMT 2023","Sat Dec 02 19:17:34 GMT 2023","9458","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
